employee_id,job_title,department,location,cost_center,shift,manager_id
EMP_29635,Analista Financeiro,Jurídico,Salvador,CC030,Afternoon,EMP_00250
EMP_29636,Consultor de BI,Marketing,Fortaleza,CC003,Morning,EMP_00666
EMP_29637,Estagiário,TI,Rio de Janeiro,CC007,Morning,EMP_00564
EMP_29638,Analista Financeiro,Marketing,Salvador,CC026,Morning,EMP_00466
EMP_29639,Auxiliar Administrativo,Marketing,Porto Alegre,CC025,Morning,EMP_00905
EMP_29640,Desenvolvedor Python,TI,Rio de Janeiro,CC017,Afternoon,EMP_00683
EMP_29641,Coordenador de TI,Jurídico,Fortaleza,CC049,Morning,EMP_00473
EMP_29642,Auxiliar Administrativo,Vendas,Rio de Janeiro,CC007,Night,EMP_00402
EMP_29643,Engenheiro de Dados,Operações,São Paulo,CC027,Night,EMP_00794
EMP_29644,Engenheiro de Dados,Recursos Humanos,Curitiba,CC043,Morning,EMP_00404
EMP_29645,Coordenador de TI,Financeiro,Belo Horizonte,CC048,Afternoon,EMP_00972
EMP_29646,Consultor de BI,Vendas,São Paulo,CC044,Morning,EMP_00374
EMP_29647,Gerente de RH,Marketing,Curitiba,CC012,Afternoon,EMP_00849
EMP_29648,Analista de Dados,Operações,Fortaleza,CC005,Morning,EMP_00779
EMP_29649,Desenvolvedor Python,Operações,Rio de Janeiro,CC024,Morning,EMP_00515
EMP_29650,Estagiário,Vendas,Salvador,CC022,Morning,EMP_00185
EMP_29651,Diretor de Operações,TI,Salvador,CC001,Morning,EMP_00631
EMP_29652,Diretor de Operações,Jurídico,Fortaleza,CC028,Morning,EMP_00772
EMP_29653,Estagiário,Operações,Belo Horizonte,CC038,Morning,EMP_00533
EMP_29654,Analista de Dados,TI,Rio de Janeiro,CC029,Morning,EMP_00324
EMP_29655,Coordenador de TI,Marketing,Rio de Janeiro,CC022,Afternoon,EMP_00400
EMP_29656,Estagiário,Financeiro,Rio de Janeiro,CC038,Afternoon,EMP_00214
EMP_29657,Estagiário,Vendas,São Paulo,CC013,Morning,EMP_00647
EMP_29658,Analista Financeiro,Financeiro,Rio de Janeiro,CC033,Morning,EMP_00946
EMP_29659,Desenvolvedor Python,Marketing,Curitiba,CC035,Morning,EMP_00991
EMP_29660,Gerente de RH,Jurídico,Belo Horizonte,CC029,Morning,EMP_00220
EMP_29661,Estagiário,Marketing,Porto Alegre,CC029,Afternoon,EMP_00353
EMP_29662,Desenvolvedor Python,Marketing,Porto Alegre,CC001,Morning,EMP_00004
EMP_29663,Diretor de Operações,Operações,Belo Horizonte,CC032,Afternoon,EMP_00632
EMP_29664,Consultor de BI,Financeiro,São Paulo,CC016,Afternoon,EMP_00366
EMP_29665,Gerente de RH,Financeiro,Salvador,CC019,Morning,EMP_00218
EMP_29666,Auxiliar Administrativo,Vendas,Rio de Janeiro,CC038,Morning,EMP_00798
EMP_29667,Coordenador de TI,Marketing,São Paulo,CC013,Morning,EMP_00778
EMP_29668,Engenheiro de Dados,Marketing,Curitiba,CC018,Morning,EMP_00250
EMP_29669,Consultor de BI,Operações,Fortaleza,CC039,Afternoon,EMP_00130
EMP_29670,Estagiário,Operações,Fortaleza,CC038,Afternoon,EMP_00820
EMP_29671,Auxiliar Administrativo,Operações,Curitiba,CC004,Morning,EMP_00572
EMP_29672,Gerente de RH,Vendas,São Paulo,CC025,Night,EMP_00870
EMP_29673,Consultor de BI,Operações,Curitiba,CC029,Morning,EMP_00954
EMP_29674,Auxiliar Administrativo,Recursos Humanos,Rio de Janeiro,CC027,Morning,EMP_00805
EMP_29675,Gerente de RH,TI,Porto Alegre,CC025,Morning,EMP_00373
EMP_29676,Desenvolvedor Python,Financeiro,Salvador,CC045,Morning,EMP_00784
EMP_29677,Estagiário,Recursos Humanos,São Paulo,CC026,Morning,EMP_00420
EMP_29678,Diretor de Operações,Recursos Humanos,Fortaleza,CC047,Morning,EMP_00011
EMP_29679,Coordenador de TI,Financeiro,São Paulo,CC016,Morning,EMP_00008
EMP_29680,Gerente de RH,Financeiro,Curitiba,CC047,Morning,EMP_00140
EMP_29681,Estagiário,Marketing,Rio de Janeiro,CC005,Morning,EMP_00656
EMP_29682,Desenvolvedor Python,Operações,Rio de Janeiro,CC047,Afternoon,EMP_00064
EMP_29683,Diretor de Operações,Marketing,São Paulo,CC043,Morning,EMP_00582
EMP_29684,Diretor de Operações,Jurídico,Rio de Janeiro,CC010,Afternoon,EMP_00858
EMP_29685,Consultor de BI,Recursos Humanos,Porto Alegre,CC042,Morning,EMP_00723
EMP_29686,Estagiário,Operações,Fortaleza,CC011,Afternoon,EMP_00137
EMP_29687,Auxiliar Administrativo,Jurídico,Porto Alegre,CC040,Morning,EMP_00719
EMP_29688,Coordenador de TI,Financeiro,Curitiba,CC050,Night,EMP_00331
EMP_29689,Analista de Dados,Operações,Rio de Janeiro,CC002,Morning,EMP_00768
EMP_29690,Estagiário,Operações,Belo Horizonte,CC008,Morning,EMP_00960
EMP_29691,Coordenador de TI,Jurídico,Belo Horizonte,CC021,Morning,EMP_00303
EMP_29692,Consultor de BI,Marketing,Porto Alegre,CC049,Morning,EMP_00694
EMP_29693,Desenvolvedor Python,Financeiro,Belo Horizonte,CC006,Night,EMP_00621
EMP_29694,Consultor de BI,Financeiro,Curitiba,CC016,Morning,EMP_00101
EMP_29695,Consultor de BI,Operações,Belo Horizonte,CC033,Morning,EMP_00707
EMP_29696,Desenvolvedor Python,Recursos Humanos,Curitiba,CC020,Morning,EMP_00482
EMP_29697,Gerente de RH,TI,Belo Horizonte,CC032,Morning,EMP_00950
EMP_29698,Desenvolvedor Python,Recursos Humanos,Salvador,CC032,Morning,EMP_00582
EMP_29699,Analista de Dados,Recursos Humanos,Belo Horizonte,CC029,Morning,EMP_00296
EMP_29700,Desenvolvedor Python,Financeiro,Salvador,CC032,Afternoon,EMP_00672
EMP_29701,Diretor de Operações,Operações,Salvador,CC002,Afternoon,EMP_00022
EMP_29702,Desenvolvedor Python,Operações,São Paulo,CC040,Morning,EMP_00734
EMP_29703,Desenvolvedor Python,Financeiro,Salvador,CC008,Afternoon,EMP_00196
EMP_29704,Diretor de Operações,Jurídico,Porto Alegre,CC031,Afternoon,EMP_00525
EMP_29705,Analista Financeiro,Jurídico,Porto Alegre,CC037,Morning,EMP_00162
EMP_29706,Consultor de BI,Marketing,Curitiba,CC012,Morning,EMP_00835
EMP_29707,Analista Financeiro,Jurídico,Salvador,CC039,Morning,EMP_00527
EMP_29708,Consultor de BI,Operações,Porto Alegre,CC002,Morning,EMP_00480
EMP_29709,Consultor de BI,Operações,Curitiba,CC009,Morning,EMP_00919
EMP_29710,Consultor de BI,Financeiro,Rio de Janeiro,CC023,Night,EMP_00104
EMP_29711,Gerente de RH,Jurídico,São Paulo,CC007,Morning,EMP_00367
EMP_29712,Diretor de Operações,Recursos Humanos,Belo Horizonte,CC025,Afternoon,EMP_00921
EMP_29713,Diretor de Operações,Financeiro,Rio de Janeiro,CC022,Afternoon,EMP_00541
EMP_29714,Analista de Dados,TI,Curitiba,CC045,Night,EMP_00274
EMP_29715,Gerente de RH,Operações,Porto Alegre,CC034,Morning,EMP_00575
EMP_29716,Coordenador de TI,Financeiro,Porto Alegre,CC003,Afternoon,EMP_00672
EMP_29717,Gerente de RH,Financeiro,Salvador,CC035,Night,EMP_00585
EMP_29718,Estagiário,Marketing,Porto Alegre,CC041,Afternoon,EMP_00818
EMP_29719,Diretor de Operações,Recursos Humanos,Salvador,CC016,Night,EMP_00057
EMP_29720,Analista Financeiro,Marketing,Belo Horizonte,CC024,Morning,EMP_00527
EMP_29721,Coordenador de TI,Recursos Humanos,Fortaleza,CC036,Night,EMP_00079
EMP_29722,Estagiário,Financeiro,Belo Horizonte,CC007,Morning,EMP_00056
EMP_29723,Diretor de Operações,Operações,São Paulo,CC028,Afternoon,EMP_00406
EMP_29724,Coordenador de TI,Marketing,Rio de Janeiro,CC014,Afternoon,EMP_00330
EMP_29725,Analista Financeiro,Vendas,Rio de Janeiro,CC002,Morning,EMP_00523
EMP_29726,Coordenador de TI,Marketing,São Paulo,CC033,Afternoon,EMP_00991
EMP_29727,Analista Financeiro,Recursos Humanos,Rio de Janeiro,CC038,Afternoon,EMP_00259
EMP_29728,Coordenador de TI,Marketing,São Paulo,CC033,Morning,EMP_00468
EMP_29729,Consultor de BI,Vendas,São Paulo,CC035,Night,EMP_00526
EMP_29730,Estagiário,Recursos Humanos,Curitiba,CC047,Morning,EMP_00971
EMP_29731,Diretor de Operações,Jurídico,Curitiba,CC005,Morning,EMP_00167
EMP_29732,Auxiliar Administrativo,TI,Curitiba,CC036,Morning,EMP_00487
EMP_29733,Coordenador de TI,Financeiro,Curitiba,CC031,Morning,EMP_00786
EMP_29734,Auxiliar Administrativo,Recursos Humanos,São Paulo,CC033,Afternoon,EMP_00655
EMP_29735,Diretor de Operações,Recursos Humanos,Porto Alegre,CC005,Afternoon,EMP_00539
EMP_29736,Coordenador de TI,Vendas,São Paulo,CC034,Morning,EMP_00750
EMP_29737,Desenvolvedor Python,Vendas,Salvador,CC028,Morning,EMP_00522
EMP_29738,Analista Financeiro,Operações,Belo Horizonte,CC016,Morning,EMP_00947
EMP_29739,Gerente de RH,Jurídico,Fortaleza,CC015,Morning,EMP_00914
EMP_29740,Consultor de BI,TI,Porto Alegre,CC007,Afternoon,EMP_00335
EMP_29741,Auxiliar Administrativo,Recursos Humanos,Rio de Janeiro,CC008,Afternoon,EMP_00225
EMP_29742,Coordenador de TI,Marketing,Fortaleza,CC028,Afternoon,EMP_00164
EMP_29743,Desenvolvedor Python,Jurídico,Belo Horizonte,CC046,Afternoon,EMP_00518
EMP_29744,Engenheiro de Dados,Recursos Humanos,Porto Alegre,CC006,Morning,EMP_00836
EMP_29745,Consultor de BI,Vendas,Fortaleza,CC036,Morning,EMP_00852
EMP_29746,Analista Financeiro,Recursos Humanos,Fortaleza,CC011,Afternoon,EMP_00713
EMP_29747,Auxiliar Administrativo,Marketing,Rio de Janeiro,CC024,Night,EMP_00088
EMP_29748,Analista de Dados,Recursos Humanos,Porto Alegre,CC037,Morning,EMP_00371
EMP_29749,Gerente de RH,Marketing,São Paulo,CC043,Morning,EMP_00346
EMP_29750,Gerente de RH,TI,Fortaleza,CC016,Afternoon,EMP_00005
EMP_29751,Gerente de RH,Vendas,Belo Horizonte,CC021,Night,EMP_00078
EMP_29752,Consultor de BI,Vendas,Fortaleza,CC034,Morning,EMP_00463
EMP_29753,Gerente de RH,TI,Curitiba,CC038,Afternoon,EMP_00954
EMP_29754,Auxiliar Administrativo,Operações,Salvador,CC012,Afternoon,EMP_00752
EMP_29755,Consultor de BI,Marketing,Rio de Janeiro,CC019,Morning,EMP_00137
EMP_29756,Coordenador de TI,Jurídico,Porto Alegre,CC037,Afternoon,EMP_00404
EMP_29757,Diretor de Operações,Marketing,Belo Horizonte,CC046,Morning,EMP_00075
EMP_29758,Gerente de RH,Operações,Curitiba,CC029,Morning,EMP_00683
EMP_29759,Analista Financeiro,Financeiro,Rio de Janeiro,CC046,Morning,EMP_00348
EMP_29760,Analista Financeiro,Vendas,Belo Horizonte,CC011,Morning,EMP_00429
EMP_29761,Analista de Dados,Financeiro,Porto Alegre,CC039,Morning,EMP_00008
EMP_29762,Coordenador de TI,Marketing,São Paulo,CC004,Night,EMP_00946
EMP_29763,Engenheiro de Dados,Marketing,Curitiba,CC048,Morning,EMP_00737
EMP_29764,Consultor de BI,Vendas,Rio de Janeiro,CC016,Morning,EMP_00256
EMP_29765,Analista de Dados,Jurídico,Rio de Janeiro,CC014,Morning,EMP_00737
EMP_29766,Analista de Dados,Jurídico,Curitiba,CC006,Afternoon,EMP_00902
EMP_29767,Auxiliar Administrativo,Financeiro,Curitiba,CC045,Afternoon,EMP_00826
EMP_29768,Analista de Dados,Operações,São Paulo,CC028,Morning,EMP_00928
EMP_29769,Engenheiro de Dados,TI,Rio de Janeiro,CC024,Afternoon,EMP_00578
EMP_29770,Auxiliar Administrativo,Operações,São Paulo,CC012,Morning,EMP_00881
EMP_29771,Analista de Dados,Jurídico,Porto Alegre,CC036,Night,EMP_00598
EMP_29772,Auxiliar Administrativo,Recursos Humanos,Rio de Janeiro,CC023,Morning,EMP_00372
EMP_29773,Estagiário,Recursos Humanos,São Paulo,CC027,Morning,EMP_00983
EMP_29774,Analista de Dados,Vendas,Belo Horizonte,CC018,Afternoon,EMP_00607
EMP_29775,Estagiário,Jurídico,Porto Alegre,CC002,Afternoon,EMP_00182
EMP_29776,Coordenador de TI,Vendas,Porto Alegre,CC006,Afternoon,EMP_00454
EMP_29777,Desenvolvedor Python,Operações,São Paulo,CC018,Morning,EMP_00014
EMP_29778,Auxiliar Administrativo,Vendas,Rio de Janeiro,CC002,Afternoon,EMP_00380
EMP_29779,Gerente de RH,Marketing,Belo Horizonte,CC010,Morning,EMP_00394
EMP_29780,Gerente de RH,Vendas,Fortaleza,CC022,Morning,EMP_00836
EMP_29781,Desenvolvedor Python,Operações,Porto Alegre,CC007,Morning,EMP_00381
EMP_29782,Consultor de BI,Vendas,Fortaleza,CC040,Morning,EMP_00272
EMP_29783,Auxiliar Administrativo,Recursos Humanos,Porto Alegre,CC017,Afternoon,EMP_00520
EMP_29784,Engenheiro de Dados,Vendas,São Paulo,CC018,Morning,EMP_00763
EMP_29785,Coordenador de TI,Marketing,Salvador,CC043,Afternoon,EMP_00222
EMP_29786,Engenheiro de Dados,Marketing,Belo Horizonte,CC038,Morning,EMP_00301
EMP_29787,Coordenador de TI,Jurídico,Salvador,CC011,Morning,EMP_00840
EMP_29788,Analista Financeiro,Vendas,Salvador,CC049,Morning,EMP_00363
EMP_29789,Estagiário,Recursos Humanos,Porto Alegre,CC030,Morning,EMP_00492
EMP_29790,Coordenador de TI,Recursos Humanos,Salvador,CC043,Afternoon,EMP_00762
EMP_29791,Analista de Dados,Operações,Curitiba,CC040,Afternoon,EMP_00394
EMP_29792,Estagiário,Vendas,São Paulo,CC007,Afternoon,EMP_00296
EMP_29793,Auxiliar Administrativo,TI,Porto Alegre,CC043,Morning,EMP_00411
EMP_29794,Engenheiro de Dados,Operações,Curitiba,CC010,Morning,EMP_00059
EMP_29795,Coordenador de TI,Recursos Humanos,Porto Alegre,CC033,Morning,EMP_00645
EMP_29796,Gerente de RH,TI,Fortaleza,CC009,Afternoon,EMP_00896
EMP_29797,Estagiário,Jurídico,Rio de Janeiro,CC040,Night,EMP_00978
EMP_29798,Analista Financeiro,Marketing,Curitiba,CC025,Morning,EMP_00345
EMP_29799,Analista de Dados,Vendas,Salvador,CC044,Morning,EMP_00045
EMP_29800,Estagiário,Financeiro,Fortaleza,CC038,Morning,EMP_00957
EMP_29801,Engenheiro de Dados,Marketing,Belo Horizonte,CC017,Morning,EMP_00084
EMP_29802,Consultor de BI,Financeiro,Curitiba,CC006,Morning,EMP_00409
EMP_29803,Consultor de BI,Financeiro,São Paulo,CC007,Morning,EMP_00615
EMP_29804,Estagiário,Recursos Humanos,Porto Alegre,CC045,Morning,EMP_00804
EMP_29805,Diretor de Operações,Jurídico,São Paulo,CC050,Afternoon,EMP_00025
EMP_29806,Engenheiro de Dados,Operações,Curitiba,CC045,Morning,EMP_00324
EMP_29807,Auxiliar Administrativo,Vendas,Fortaleza,CC002,Afternoon,EMP_00048
EMP_29808,Auxiliar Administrativo,Financeiro,Curitiba,CC030,Morning,EMP_00406
EMP_29809,Gerente de RH,Financeiro,Fortaleza,CC029,Morning,EMP_00360
EMP_29810,Analista Financeiro,TI,Porto Alegre,CC043,Morning,EMP_00625
EMP_29811,Analista Financeiro,Operações,Curitiba,CC005,Afternoon,EMP_00625
EMP_29812,Analista de Dados,Jurídico,Salvador,CC034,Morning,EMP_00008
EMP_29813,Analista de Dados,Financeiro,Curitiba,CC006,Morning,EMP_00192
EMP_29814,Gerente de RH,Recursos Humanos,São Paulo,CC006,Morning,EMP_00992
EMP_29815,Gerente de RH,Recursos Humanos,Porto Alegre,CC041,Morning,EMP_00822
EMP_29816,Estagiário,Recursos Humanos,Salvador,CC008,Morning,EMP_00553
EMP_29817,Analista de Dados,TI,São Paulo,CC006,Night,EMP_00803
EMP_29818,Auxiliar Administrativo,Marketing,Porto Alegre,CC027,Afternoon,EMP_00259
EMP_29819,Estagiário,Operações,Fortaleza,CC017,Afternoon,EMP_00970
EMP_29820,Auxiliar Administrativo,TI,Curitiba,CC031,Morning,EMP_00547
EMP_29821,Analista de Dados,Jurídico,Curitiba,CC009,Morning,EMP_00543
EMP_29822,Analista de Dados,Operações,Salvador,CC008,Morning,EMP_00126
EMP_29823,Analista Financeiro,Financeiro,Fortaleza,CC046,Afternoon,EMP_00158
EMP_29824,Gerente de RH,Vendas,Curitiba,CC029,Night,EMP_00499
EMP_29825,Consultor de BI,Vendas,Rio de Janeiro,CC010,Night,EMP_00959
EMP_29826,Desenvolvedor Python,Jurídico,Porto Alegre,CC029,Morning,EMP_00147
EMP_29827,Desenvolvedor Python,Financeiro,São Paulo,CC023,Morning,EMP_00411
EMP_29828,Auxiliar Administrativo,Jurídico,Fortaleza,CC050,Afternoon,EMP_00108
EMP_29829,Desenvolvedor Python,TI,Porto Alegre,CC031,Afternoon,EMP_00836
EMP_29830,Engenheiro de Dados,Jurídico,Fortaleza,CC034,Afternoon,EMP_00333
EMP_29831,Desenvolvedor Python,Financeiro,Rio de Janeiro,CC042,Morning,EMP_00445
EMP_29832,Gerente de RH,Financeiro,São Paulo,CC039,Afternoon,EMP_00055
EMP_29833,Analista Financeiro,Operações,Salvador,CC022,Morning,EMP_00613
EMP_29834,Coordenador de TI,TI,Rio de Janeiro,CC038,Morning,EMP_00428
EMP_29835,Engenheiro de Dados,Recursos Humanos,Curitiba,CC031,Morning,EMP_00463
EMP_29836,Analista Financeiro,TI,Rio de Janeiro,CC035,Afternoon,EMP_00024
EMP_29837,Desenvolvedor Python,Marketing,Fortaleza,CC015,Morning,EMP_00675
EMP_29838,Diretor de Operações,Marketing,Rio de Janeiro,CC004,Afternoon,EMP_00331
EMP_29839,Desenvolvedor Python,Jurídico,Salvador,CC007,Morning,EMP_00887
EMP_29840,Consultor de BI,Financeiro,São Paulo,CC015,Afternoon,EMP_00290
EMP_29841,Diretor de Operações,Jurídico,Salvador,CC027,Night,EMP_00557
EMP_29842,Analista de Dados,Operações,Belo Horizonte,CC003,Afternoon,EMP_00640
EMP_29843,Coordenador de TI,Recursos Humanos,Porto Alegre,CC038,Afternoon,EMP_00910
EMP_29844,Engenheiro de Dados,Operações,Fortaleza,CC023,Afternoon,EMP_00800
EMP_29845,Engenheiro de Dados,Recursos Humanos,São Paulo,CC028,Night,EMP_00671
EMP_29846,Gerente de RH,Vendas,Belo Horizonte,CC048,Morning,EMP_00276
EMP_29847,Analista de Dados,Vendas,Porto Alegre,CC001,Night,EMP_00707
EMP_29848,Engenheiro de Dados,Marketing,Belo Horizonte,CC038,Morning,EMP_00875
EMP_29849,Consultor de BI,Marketing,Curitiba,CC004,Afternoon,EMP_00901
EMP_29850,Estagiário,Recursos Humanos,Porto Alegre,CC003,Afternoon,EMP_00144
EMP_29851,Auxiliar Administrativo,Jurídico,Fortaleza,CC018,Afternoon,EMP_00499
EMP_29852,Diretor de Operações,Vendas,São Paulo,CC005,Morning,EMP_00884
EMP_29853,Estagiário,Operações,São Paulo,CC013,Morning,EMP_00123
EMP_29854,Consultor de BI,Recursos Humanos,Curitiba,CC003,Night,EMP_00329
EMP_29855,Analista de Dados,TI,Salvador,CC007,Afternoon,EMP_00661
EMP_29856,Coordenador de TI,Marketing,Salvador,CC048,Morning,EMP_00074
EMP_29857,Estagiário,Recursos Humanos,Rio de Janeiro,CC017,Morning,EMP_00080
EMP_29858,Estagiário,Recursos Humanos,Rio de Janeiro,CC030,Afternoon,EMP_00591
EMP_29859,Gerente de RH,Vendas,Fortaleza,CC040,Afternoon,EMP_00370
EMP_29860,Analista Financeiro,Financeiro,Rio de Janeiro,CC017,Afternoon,EMP_00753
EMP_29861,Gerente de RH,Marketing,Fortaleza,CC047,Night,EMP_00543
EMP_29862,Analista Financeiro,Marketing,Porto Alegre,CC044,Morning,EMP_00251
EMP_29863,Estagiário,Recursos Humanos,Curitiba,CC016,Night,EMP_00679
EMP_29864,Analista Financeiro,Financeiro,Curitiba,CC010,Morning,EMP_00292
EMP_29865,Auxiliar Administrativo,Marketing,Fortaleza,CC001,Afternoon,EMP_00856
EMP_29866,Engenheiro de Dados,Marketing,São Paulo,CC026,Morning,EMP_00185
EMP_29867,Analista Financeiro,Financeiro,Fortaleza,CC046,Morning,EMP_00648
EMP_29868,Auxiliar Administrativo,Jurídico,Porto Alegre,CC016,Morning,EMP_00035
EMP_29869,Consultor de BI,TI,Salvador,CC033,Afternoon,EMP_00385
EMP_29870,Diretor de Operações,Recursos Humanos,Rio de Janeiro,CC010,Afternoon,EMP_00191
EMP_29871,Gerente de RH,Recursos Humanos,Curitiba,CC004,Night,EMP_00560
EMP_29872,Engenheiro de Dados,Operações,Fortaleza,CC045,Morning,EMP_00144
EMP_29873,Desenvolvedor Python,TI,Salvador,CC030,Morning,EMP_00346
EMP_29874,Auxiliar Administrativo,Financeiro,Belo Horizonte,CC047,Morning,EMP_00957
EMP_29875,Auxiliar Administrativo,Vendas,Rio de Janeiro,CC018,Morning,EMP_00832
EMP_29876,Gerente de RH,Jurídico,Rio de Janeiro,CC008,Morning,EMP_00950
EMP_29877,Coordenador de TI,TI,Rio de Janeiro,CC038,Night,EMP_00533
EMP_29878,Diretor de Operações,Operações,Belo Horizonte,CC037,Morning,EMP_00086
EMP_29879,Estagiário,Recursos Humanos,Salvador,CC042,Night,EMP_00921
EMP_29880,Analista Financeiro,Recursos Humanos,Belo Horizonte,CC035,Afternoon,EMP_00168
EMP_29881,Estagiário,Recursos Humanos,Porto Alegre,CC025,Morning,EMP_00059
EMP_29882,Analista de Dados,TI,Porto Alegre,CC037,Morning,EMP_00292
EMP_29883,Consultor de BI,Financeiro,Curitiba,CC020,Morning,EMP_00525
EMP_29884,Consultor de BI,Financeiro,Belo Horizonte,CC035,Afternoon,EMP_00503
EMP_29885,Diretor de Operações,Jurídico,Fortaleza,CC048,Morning,EMP_00596
EMP_29886,Auxiliar Administrativo,Operações,Porto Alegre,CC017,Morning,EMP_00641
EMP_29887,Estagiário,TI,Fortaleza,CC005,Afternoon,EMP_00446
EMP_29888,Desenvolvedor Python,Marketing,São Paulo,CC039,Morning,EMP_00111
EMP_29889,Gerente de RH,Recursos Humanos,Belo Horizonte,CC048,Morning,EMP_00048
EMP_29890,Consultor de BI,Jurídico,Curitiba,CC018,Afternoon,EMP_00107
EMP_29891,Consultor de BI,TI,Curitiba,CC015,Night,EMP_00085
EMP_29892,Estagiário,Jurídico,Rio de Janeiro,CC012,Afternoon,EMP_00076
EMP_29893,Analista Financeiro,Financeiro,Rio de Janeiro,CC040,Morning,EMP_00935
EMP_29894,Auxiliar Administrativo,Vendas,São Paulo,CC034,Morning,EMP_00239
EMP_29895,Analista Financeiro,Recursos Humanos,Fortaleza,CC036,Morning,EMP_00464
EMP_29896,Estagiário,Operações,Rio de Janeiro,CC013,Morning,EMP_00286
EMP_29897,Gerente de RH,TI,São Paulo,CC039,Morning,EMP_00927
EMP_29898,Estagiário,Recursos Humanos,Belo Horizonte,CC039,Morning,EMP_00531
EMP_29899,Analista de Dados,Financeiro,Rio de Janeiro,CC011,Afternoon,EMP_00035
EMP_29900,Consultor de BI,Operações,Porto Alegre,CC032,Morning,EMP_00878
EMP_29901,Estagiário,Jurídico,Curitiba,CC021,Morning,EMP_00990
EMP_29902,Analista Financeiro,Marketing,São Paulo,CC003,Morning,EMP_00228
EMP_29903,Analista Financeiro,Marketing,Rio de Janeiro,CC050,Afternoon,EMP_00743
EMP_29904,Consultor de BI,Financeiro,Salvador,CC033,Morning,EMP_00710
EMP_29905,Desenvolvedor Python,Operações,Salvador,CC014,Morning,EMP_00044
EMP_29906,Coordenador de TI,Jurídico,Rio de Janeiro,CC013,Morning,EMP_00832
EMP_29907,Desenvolvedor Python,Marketing,Rio de Janeiro,CC028,Night,EMP_00369
EMP_29908,Auxiliar Administrativo,Recursos Humanos,São Paulo,CC019,Morning,EMP_00509
EMP_29909,Coordenador de TI,Financeiro,Curitiba,CC007,Night,EMP_00703
EMP_29910,Engenheiro de Dados,Vendas,Rio de Janeiro,CC048,Afternoon,EMP_00248
EMP_29911,Desenvolvedor Python,Marketing,Belo Horizonte,CC032,Morning,EMP_00412
EMP_29912,Engenheiro de Dados,Operações,Fortaleza,CC035,Afternoon,EMP_00330
EMP_29913,Analista Financeiro,Financeiro,Fortaleza,CC047,Afternoon,EMP_00310
EMP_29914,Consultor de BI,Marketing,Rio de Janeiro,CC025,Morning,EMP_00110
EMP_29915,Engenheiro de Dados,TI,Porto Alegre,CC046,Morning,EMP_00612
EMP_29916,Analista de Dados,Vendas,Belo Horizonte,CC013,Afternoon,EMP_00236
EMP_29917,Diretor de Operações,Recursos Humanos,Curitiba,CC001,Morning,EMP_00554
EMP_29918,Diretor de Operações,Jurídico,Porto Alegre,CC030,Morning,EMP_00245
EMP_29919,Analista de Dados,Financeiro,Fortaleza,CC023,Morning,EMP_00056
EMP_29920,Coordenador de TI,TI,Salvador,CC035,Night,EMP_00284
EMP_29921,Analista de Dados,Financeiro,Curitiba,CC027,Morning,EMP_00276
